K2-110 b,Transit,13.86375000000,2.59200000,15.90000000
K2-111 b,Transit,5.35180000000,1.82000000,5.58000000
K2-114 b,Transit,11.39093100000,10.59248676,638.83509807
K2-115 b,Transit,20.27299140000,11.80305668,321.00669107
K2-12 b,Transit,8.28246000000,2.44000000,5.20000000
K2-121 b,Transit,5.18573800000,7.16000000,51.00000000
K2-131 b,Transit,0.36930380000,1.69000000,7.90000000
K2-132 b,Transit,9.17510000000,14.57170000,155.73670000
K2-136 b,Transit,7.97520000000,1.01400000,4.30000000
K2-136 c,Transit,17.30713000000,3.00000000,18.10000000
K2-136 d,Transit,25.57500000000,1.56500000,3.00000000
K2-138 b,Transit,2.35309000000,1.51000000,3.10000000
K2-138 c,Transit,3.56004000000,2.29900000,6.31000000
K2-138 d,Transit,5.40479000000,2.39000000,7.92000000
K2-138 e,Transit,8.26146000000,3.39000000,12.97000000
K2-138 f,Transit,12.75758000000,2.90400000,1.63000000
K2-138 g,Transit,41.96797000000,3.01300000,4.32000000
K2-140 b,Transit,6.56918800000,13.56286665,295.58041851
K2-141 b,Transit,0.28032440000,1.51000000,4.97000000
K2-141 c,Transit,7.74850000000,7.00000000,8.00000000
K2-146 b,Transit,2.64460000000,2.05000000,5.77000000
K2-146 c,Transit,4.00498000000,2.19000000,7.49000000
K2-157 b,Transit,0.36525750000,0.93500000,1.14000000
K2-18 b,Transit,32.93962300000,2.37000000,8.92000000
K2-180 b,Transit,8.86566300000,2.46597575,11.41003981
K2-182 b,Transit,4.73696960000,2.71257333,20.97667486
K2-19 b,Transit,7.92220000000,7.00000000,32.40000000
K2-19 c,Transit,11.89930000000,4.10000000,10.80000000
K2-19 d,Transit,2.50810000000,1.11000000,10.00000000
K2-199 b,Transit,3.22539930000,1.73000000,6.90000000
K2-199 c,Transit,7.37448970000,2.85000000,12.40000000
K2-216 b,Transit,2.17480000000,1.75000000,8.00000000
K2-222 b,Transit,15.38857000000,2.35000000,8.70000000
K2-232 b,Transit,11.16845400000,11.20900000,126.49634000
K2-233 b,Transit,2.46758300000,1.31500000,2.40000000
K2-233 c,Transit,7.06024000000,1.27200000,4.60000000
K2-233 d,Transit,24.36810000000,2.36300000,10.30000000
K2-237 b,Transit,2.18053332000,16.06246934,434.15360396
K2-238 b,Transit,3.20466000000,14.57170000,273.33380000
K2-24 b,Transit,20.88977000000,5.40000000,19.00000000
K2-24 c,Transit,42.33910000000,7.50000000,15.40000000
K2-25 b,Transit,3.48456408000,3.44000000,24.50000000
K2-260 b,Transit,2.62669762000,18.41635529,546.66486004
K2-261 b,Transit,11.63346810000,9.26982704,68.96876432
K2-263 b,Transit,50.81894700000,2.41000000,14.90000000
K2-265 b,Transit,2.36902000000,1.70824866,7.34183620
K2-266 b,Transit,0.65852400000,3.30000000,11.26782377
K2-266 c,Transit,7.81400000000,0.70500000,0.29013072
K2-266 d,Transit,14.69700000000,2.93000000,8.90000000
K2-266 e,Transit,19.48200000000,2.73000000,14.30000000
K2-27 b,Transit,6.77134700000,4.74000000,30.20000000
K2-280 b,Transit,19.89526000000,7.50000000,37.10000000
K2-285 b,Transit,3.47174500000,2.59000000,9.68000000
K2-285 c,Transit,7.13804800000,3.53000000,15.68000000
K2-285 d,Transit,10.45582000000,2.48000000,6.50000000
K2-285 e,Transit,14.76289000000,1.95000000,10.70000000
K2-287 b,Transit,14.89329100000,9.49402300,100.11645000
K2-29 b,Transit,3.25883210000,13.33871000,232.01590000
K2-290 b,Transit,9.21165000000,3.06000000,10.90000000
K2-290 c,Transit,48.36685000000,11.27625400,246.00042000
K2-291 b,Transit,2.22517700000,1.58900000,6.49000000
K2-292 b,Transit,16.98410000000,2.63000000,24.50000000
K2-295 b,Transit,4.02486700000,10.05447300,106.47305000
K2-3 b,Transit,10.05465350000,2.07800000,5.11000000
K2-3 c,Transit,24.64672900000,1.58200000,2.68000000
K2-3 d,Transit,44.55603000000,1.45800000,2.20000000
K2-30 b,Transit,4.09850300000,11.64615100,184.02357000
K2-31 b,Transit,1.25785000000,11.88154000,563.83042000
K2-32 b,Transit,8.99200000000,5.29900000,15.00000000
K2-32 c,Transit,20.66093000000,3.13400000,8.10000000
K2-32 d,Transit,31.71701000000,3.48400000,6.70000000
K2-32 e,Transit,4.34934000000,1.21200000,2.10000000
K2-329 b,Transit,12.45512250000,8.67576600,82.63580000
K2-33 b,Transit,5.42486500000,5.04000000,1175.97100000
K2-36 b,Transit,1.42261400000,1.43000000,4.30000000
K2-36 c,Transit,5.34088800000,3.20000000,7.90000000
K2-37 d,Transit,14.09229000000,2.31000000,12.50000000
K2-38 b,Transit,4.01593000000,1.54000000,7.30000000
K2-38 c,Transit,10.56103000000,2.29000000,8.30000000
K2-39 b,Transit,4.60543000000,6.27704000,28.60470000
K2-415 b,Transit,4.01796940000,1.01500000,7.50000000
K2-416 b,Transit,13.10200000000,2.66000000,1652.70771640
K2-417 b,Transit,6.53500000000,3.31000000,699.22249540
K2-419 A b,Transit,20.35847252000,10.55000000,196.00000000
K2-55 b,Transit,2.84927100000,4.43000000,44.00000000
K2-60 b,Transit,3.00265000000,7.65574700,135.39558000
K2-66 b,Transit,5.06963000000,2.49000000,21.30000000
K2-73 b,Transit,7.49556000000,2.58000000,9.20000000
K2-79 b,Transit,10.99470000000,4.09000000,9.20000000
K2-85 b,Transit,0.68453862616,1.40000000,3.20000000
K2-97 b,Transit,8.40711500000,13.45077684,174.48779544
K2-98 b,Transit,10.13673490000,5.06645928,34.00763955
K2-99 b,Transit,18.24783000000,11.88151954,276.51071409
KELT-1 b,Transit,1.21751400000,12.44200000,8654.15000000
KELT-10 b,Transit,4.16627390000,15.68139100,215.80657000
KELT-11 b,Transit,4.73620865000,15.13212395,65.15482343
KELT-12 b,Transit,5.03162300000,19.95202000,301.93850000
KELT-14 b,Transit,1.71005660000,19.53728700,408.09372000
KELT-15 b,Transit,3.32944000000,19.50366000,416.35730000
KELT-16 b,Transit,0.96899510000,15.86073500,874.03250000
KELT-17 b,Transit,3.08017160000,17.09372500,416.35730000
KELT-18 b,Transit,2.87175180000,17.59813000,375.03940000
KELT-19 A b,Transit,4.61170930000,21.40919000,1293.56810000
KELT-2 A b,Transit,4.11379000000,15.13215000,540.31100000
KELT-20 b,Transit,3.47410850000,19.51486900,1074.90106000
KELT-21 b,Transit,3.61276470000,17.77747400,1242.71530000
KELT-23 A b,Transit,2.25525100000,14.82950700,298.12454000
KELT-24 b,Transit,5.55149296000,12.71098411,1458.83238813
KELT-3 b,Transit,2.70339000000,17.48604000,616.59020000
KELT-4 A b,Transit,2.98959320000,19.04409100,286.68266000
KELT-6 b,Transit,7.84570000000,14.57170000,165.27160000
KELT-7 b,Transit,2.73477000000,17.93440000,441.78370000
KELT-8 b,Transit,3.24406000000,18.15858000,209.76780000
KELT-9 b,Transit,1.48112350000,21.19621900,915.35040000
KOI-12 b,Transit,17.85518200000,13.78707000,349.61300000
KOI-1257 b,Transit,86.64766100000,10.54000000,460.83000000
KOI-13 b,Transit,1.76358800000,16.94800800,2949.46240000
KOI-134 b,Transit,67.12770000000,12.03844527,346.43296363
KOI-142 b,Transit,10.91647000000,3.43800000,9.50000000
KOI-1599.01,Transit,20.44150000000,1.90000000,4.60000000
KOI-1599.02,Transit,13.60880000000,1.90000000,9.00000000
KOI-1783.01,Transit,134.46280000000,8.86000000,71.00000000
KOI-1783.02,Transit,284.21500000000,5.44000000,15.00000000
KOI-1831 d,Transit,34.16900000000,1.13000000,2.23000000
KOI-1833 d,Transit,7.68500000000,2.58000000,11.02000000
KOI-1843.03,Transit,0.17689130000,0.61000000,8.00000000
KOI-2513.01,Transit,19.00547000000,2.80224517,7310.05336100
KOI-3503 b,Transit,21.18500000000,1.19000000,9.20000000
KOI-3503 c,Transit,31.82800000000,1.21000000,10.36000000
KOI-3680 b,Transit,141.24167100000,11.09691000,613.41190000
